__time,joint1_position,joint2_position,joint3_position,joint4_position,joint5_position,joint6_position
1664545440.00122,-0.376696,1.834115,0.514388,0.779262,-1.141282,-1.013961
1664545440.02119,-0.388416,1.835249,0.512649,0.803806,-1.142816,-1.044641
1664545440.04098,-0.400073,1.836351,0.510848,0.829884,-1.142816,-1.073787
1664545440.06097,-0.411627,1.837385,0.50917,0.852893,-1.142816,-1.104466
1664545440.08067,-0.423097,1.8385,0.507462,0.877437,-1.14435,-1.133612
1664545440.11119,-0.440231,1.840117,0.50505,0.915787,-1.145884,-1.176563
1664545440.12089,-0.445905,1.840649,0.504201,0.928058,-1.145884,-1.190369
1664545440.1412,-0.457313,1.841708,0.502472,0.952602,-1.147418,-1.219515
1664545440.17095,-0.474747,1.843306,0.499956,0.989418,-1.147418,-1.262466
1664545440.19099,-0.485866,1.844339,0.498217,1.012427,-1.148952,-1.288544
1664545440.21078,-0.496892,1.845386,0.496592,1.035437,-1.148952,-1.31769
1664545440.2308,-0.507742,1.846426,0.494832,1.058447,-1.150486,-1.343767
1664545440.25083,-0.518447,1.847447,0.493124,1.081457,-1.150486,-1.371379
1664545440.27059,-0.5291,1.848487,0.491415,1.102932,-1.15202,-1.398991
1664545440.29045,-0.539877,1.849514,0.489707,1.124408,-1.15202,-1.425068
1664545440.31069,-0.550623,1.850504,0.487906,1.148952,-1.153554,-1.451146
1664545440.33052,-0.56139,1.851501,0.486208,1.171961,-1.153554,-1.477224
1664545440.35013,-0.57197,1.852509,0.484707,1.191903,-1.153554,-1.501767
1664545440.37016,-0.582479,1.853505,0.483195,1.213379,-1.155088,-1.524777
1664545440.39051,-0.592914,1.854495,0.481808,1.233321,-1.155088,-1.550855
1664545440.41059,-0.603257,1.855498,0.480338,1.254796,-1.156622,-1.575398
1664545440.43,-0.613506,1.856469,0.478826,1.274738,-1.158156,-1.599942
1664545440.45006,-0.623693,1.857427,0.477315,1.296214,-1.158156,-1.622952
1664545440.47026,-0.633704,1.85838,0.47571,1.314622,-1.158156,-1.645961
1664545440.48979,-0.643653,1.859326,0.474188,1.336097,-1.15969,-1.670505
1664545440.51003,-0.653405,1.860266,0.472646,1.354505,-1.15969,-1.691981
1664545440.53022,-0.663116,1.861218,0.470927,1.372913,-1.15969,-1.714991
1664545440.54993,-0.672672,1.862164,0.469436,1.392855,-1.161224,-1.736466
1664545440.56995,-0.682062,1.863072,0.467884,1.411262,-1.161224,-1.759476
1664545440.59009,-0.691276,1.863981,0.466413,1.428136,-1.161224,-1.780952
1664545440.60982,-0.700469,1.864896,0.464912,1.446544,-1.162758,-1.800894
1664545440.62968,-0.709673,1.865792,0.463494,1.464952,-1.162758,-1.822369
1664545440.65023,-0.718876,1.866681,0.4622,1.481825,-1.164292,-1.840777
1664545440.66978,-0.72808,1.867583,0.46074,1.500233,-1.164292,-1.862253
1664545440.68955,-0.737139,1.868479,0.459332,1.515573,-1.164292,-1.882195
1664545440.7107,-0.746104,1.869319,0.457997,1.532447,-1.165825,-1.902136
1664545440.72057,-0.750473,1.869732,0.457199,1.540117,-1.165825,-1.91134
1664545440.74078,-0.759097,1.870572,0.455709,1.555457,-1.165825,-1.929748
1664545440.77073,-0.771852,1.871863,0.453783,1.58,-1.167359,-1.95736
1664545440.78062,-0.776003,1.872276,0.453079,1.58767,-1.167359,-1.966563
1664545440.8109,-0.788323,1.873535,0.451081,1.61068,-1.167359,-1.992641
1664545440.8303,-0.796346,1.874337,0.449787,1.624486,-1.168893,-2.009515
1664545440.85066,-0.804649,1.875102,0.448389,1.639825,-1.168893,-2.026389
1664545440.87049,-0.812403,1.875872,0.447157,1.653631,-1.168893,-2.043262
1664545440.89115,-0.819992,1.876643,0.445874,1.667437,-1.170427,-2.058602
1664545440.91123,-0.827508,1.877407,0.444538,1.679709,-1.170427,-2.073942
1664545440.93078,-0.834921,1.878134,0.443316,1.693515,-1.170427,-2.089282
1664545440.95055,-0.84224,1.87888,0.442043,1.705787,-1.170427,-2.103088
1664545440.97068,-0.849435,1.87965,0.440801,1.718059,-1.171961,-2.118428
1664545440.9907,-0.856361,1.880396,0.439724,1.73033,-1.171961,-2.132233
1664545441.01025,-0.863204,1.881104,0.438565,1.742602,-1.171961,-2.144505
1664545441.03037,-0.870058,1.881787,0.437384,1.75334,-1.171961,-2.159845
1664545441.05017,-0.876777,1.882488,0.436277,1.764078,-1.173495,-2.172117
1664545441.07076,-0.883424,1.883165,0.435252,1.774816,-1.173495,-2.184389
1664545441.09064,-0.889946,1.883835,0.434133,1.787088,-1.173495,-2.198195
1664545441.11036,-0.896323,1.884481,0.433015,1.796292,-1.173495,-2.210466
1664545441.13041,-0.902535,1.885145,0.432001,1.807029,-1.173495,-2.221204
1664545441.15061,-0.908539,1.885796,0.430883,1.817767,-1.175029,-2.233476
1664545441.17023,-0.914337,1.886429,0.429682,1.825437,-1.175029,-2.24268
1664545441.19047,-0.919958,1.887062,0.428543,1.833107,-1.175029,-2.251884
1664545441.21021,-0.925445,1.887645,0.427591,1.840777,-1.175029,-2.259554
1664545441.2301,-0.930746,1.888215,0.426555,1.848447,-1.175029,-2.268758
1664545441.25052,-0.935912,1.888779,0.425551,1.854583,-1.175029,-2.276428
1664545441.27023,-0.94085,1.889324,0.424806,1.860719,-1.176563,-2.282563
1664545441.29045,-0.945675,1.889869,0.42404,1.866855,-1.176563,-2.290233
1664545441.31035,-0.950396,1.890389,0.423191,1.872991,-1.176563,-2.296369
1664545441.33032,-0.955003,1.890903,0.422311,1.880661,-1.176563,-2.305573
1664545441.35036,-0.959392,1.891416,0.421482,1.885262,-1.176563,-2.310175
1664545441.3607,-0.961566,1.891673,0.42113,1.88833,-1.176563,-2.314777
1664545441.39098,-0.967819,1.892431,0.419992,1.896,-1.176563,-2.323981
1664545441.40114,-0.969849,1.892669,0.419577,1.899068,-1.178097,-2.327049
1664545441.42077,-0.973751,1.893139,0.418801,1.90367,-1.178097,-2.333185
1664545441.44072,-0.977478,1.893603,0.417962,1.908272,-1.178097,-2.339321
1664545441.46099,-0.98105,1.894048,0.417331,1.912874,-1.178097,-2.345457
1664545441.48121,-0.984518,1.894467,0.416606,1.91901,-1.178097,-2.350059
1664545441.5109,-0.989405,1.895113,0.415633,1.925146,-1.179631,-2.356194
1664545441.53103,-0.99248,1.895501,0.414939,1.928214,-1.178097,-2.360796
1664545441.55104,-0.995461,1.895909,0.414256,1.931282,-1.178097,-2.363864
1664545441.57059,-0.998339,1.896303,0.41378,1.93435,-1.179631,-2.368466
1664545441.59043,-1.001083,1.896667,0.413262,1.937418,-1.178097,-2.371534
1664545441.61059,-1.003806,1.897024,0.412631,1.938952,-1.179631,-2.373068
1664545441.63072,-1.006238,1.897381,0.412134,1.940486,-1.178097,-2.374602
1664545441.65094,-1.008537,1.897719,0.411751,1.94202,-1.179631,-2.376136
1664545441.67061,-1.010721,1.898058,0.411068,1.943554,-1.179631,-2.37767
1664545441.69033,-1.012792,1.898383,0.410426,1.943554,-1.178097,-2.37767
1664545441.71077,-1.014624,1.898684,0.410001,1.943554,-1.179631,-2.37767
1664545441.73071,-1.01627,1.898985,0.409484,1.943554,-1.178097,-2.37767
1664545441.75068,-1.017782,1.899279,0.408976,1.943554,-1.179631,-2.37767
1664545441.77011,-1.019035,1.899536,0.408614,1.945088,-1.179631,-2.37767
1664545441.79051,-1.020246,1.899781,0.408314,1.943554,-1.179631,-2.37767
1664545441.81008,-1.021395,1.900025,0.408013,1.943554,-1.179631,-2.37767
1664545441.83004,-1.022492,1.900275,0.407558,1.945088,-1.179631,-2.37767
1664545441.85027,-1.023455,1.900488,0.40702,1.945088,-1.178097,-2.37767
1664545441.87053,-1.024387,1.90072,0.406688,1.943554,-1.179631,-2.379204
1664545441.89038,-1.025277,1.900946,0.406388,1.943554,-1.179631,-2.379204
1664545441.91011,-1.026157,1.901171,0.406119,1.943554,-1.178097,-2.379204
1664545441.92994,-1.026872,1.901359,0.405808,1.943554,-1.178097,-2.379204
1664545441.95021,-1.027317,1.901516,0.405518,1.943554,-1.179631,-2.37767
1664545441.97018,-1.027741,1.901666,0.405301,1.943554,-1.179631,-2.37767
1664545441.99015,-1.028197,1.901804,0.405042,1.94202,-1.179631,-2.374602
1664545442.00981,-1.028518,1.901929,0.404825,1.938952,-1.179631,-2.37
1664545442.02972,-1.028621,1.90203,0.404659,1.935884,-1.179631,-2.366932
1664545442.05018,-1.028621,1.902142,0.404566,1.931282,-1.179631,-2.36233
1664545442.06122,-1.0286,1.902155,0.404545,1.929748,-1.179631,-2.359262
1664545442.09129,-1.028124,1.902161,0.404525,1.923612,-1.179631,-2.350059
1664545442.10093,-1.027793,1.902161,0.404525,1.920544,-1.179631,-2.346991
1664545442.12085,-1.026985,1.902161,0.404525,1.917476,-1.178097,-2.342389
1664545442.14118,-1.025961,1.902149,0.404525,1.909806,-1.179631,-2.334719
1664545442.16101,-1.024894,1.902136,0.404525,1.90367,-1.179631,-2.328583
1664545442.18077,-1.023642,1.902105,0.404525,1.899068,-1.178097,-2.320913
1664545442.2011,-1.02214,1.902067,0.404525,1.891398,-1.178097,-2.314777
1664545442.22095,-1.020515,1.902023,0.404525,1.885262,-1.178097,-2.307107
1664545442.25079,-1.017761,1.901948,0.404525,1.876059,-1.179631,-2.296369
1664545442.27078,-1.015691,1.901879,0.404525,1.869923,-1.178097,-2.288699
1664545442.28106,-1.014624,1.901842,0.404525,1.866855,-1.179631,-2.284097
1664545442.31097,-1.011115,1.901691,0.404535,1.857651,-1.178097,-2.27336
1664545442.33062,-1.008703,1.901572,0.404545,1.849981,-1.178097,-2.264156
1664545442.35236,-1.005887,1.901428,0.404556,1.843845,-1.178097,-2.256486
1664545442.37072,-1.00334,1.901309,0.404607,1.836175,-1.178097,-2.248816
1664545442.39031,-1.000638,1.901203,0.404669,1.828505,-1.178097,-2.238078
1664545442.41061,-0.998008,1.901008,0.404752,1.819301,-1.178097,-2.22734
1664545442.43066,-0.995368,1.900702,0.404825,1.810097,-1.178097,-2.215068
1664545442.45023,-0.992759,1.900426,0.404918,1.79936,-1.176563,-2.202796
1664545442.47038,-0.990005,1.900213,0.405032,1.788622,-1.176563,-2.190525
1664545442.49077,-0.987231,1.900031,0.405156,1.777884,-1.178097,-2.178253
1664545442.51124,-0.984342,1.899668,0.405353,1.767146,-1.176563,-2.164447
1664545442.53103,-0.981433,1.899317,0.405643,1.756408,-1.176563,-2.150641
1664545442.55041,-0.978359,1.89906,0.406077,1.744136,-1.175029,-2.136835
1664545442.57025,-0.975108,1.898659,0.406657,1.733398,-1.176563,-2.123029
1664545442.59043,-0.971753,1.898239,0.407237,1.721126,-1.175029,-2.109224
1664545442.60994,-0.968223,1.897982,0.407941,1.707321,-1.175029,-2.095418
1664545442.63038,-0.964558,1.897606,0.408593,1.696583,-1.175029,-2.080078
1664545442.64994,-0.960686,1.897237,0.409266,1.682777,-1.173495,-2.063204
1664545442.67028,-0.95668,1.896992,0.410022,1.668971,-1.173495,-2.04633
1664545442.69009,-0.952559,1.896598,0.410716,1.655165,-1.173495,-2.029457
1664545442.70998,-0.948387,1.896153,0.411554,1.639825,-1.171961,-2.012583
1664545442.72988,-0.944194,1.895858,0.412299,1.62602,-1.173495,-1.997243
1664545442.75028,-0.939888,1.89542,0.412993,1.612214,-1.171961,-1.978835
1664545442.76988,-0.935477,1.895019,0.41377,1.596874,-1.170427,-1.960428
1664545442.79037,-0.931005,1.894731,0.414494,1.581534,-1.170427,-1.94202
1664545442.81015,-0.926543,1.894223,0.41525,1.566194,-1.170427,-1.923612
1664545442.83019,-0.921894,1.893797,0.416006,1.549321,-1.170427,-1.905204
1664545442.84978,-0.917122,1.893283,0.416699,1.533981,-1.168893,-1.883729
1664545442.87007,-0.912204,1.892857,0.417538,1.517107,-1.168893,-1.865321
1664545442.88105,-0.909647,1.892682,0.417962,1.506369,-1.168893,-1.854583
1664545442.90104,-0.904522,1.892174,0.418791,1.491029,-1.168893,-1.834641
1664545442.92051,-0.899243,1.891717,0.41964,1.472622,-1.167359,-1.813165
1664545442.94086,-0.893776,1.891197,0.420385,1.455748,-1.165825,-1.793224
1664545442.9611,-0.888186,1.890721,0.421224,1.43734,-1.165825,-1.771748
1664545442.98148,-0.882461,1.890188,0.422155,1.420466,-1.165825,-1.750272
1664545443.01079,-0.87365,1.889474,0.42346,1.392855,-1.164292,-1.716525
1664545443.0213,-0.870638,1.889142,0.423874,1.383651,-1.164292,-1.705787
1664545443.05059,-0.861672,1.888384,0.425106,1.354505,-1.164292,-1.673573
1664545443.07082,-0.855595,1.887807,0.426027,1.336097,-1.162758,-1.649029
1664545443.09084,-0.849456,1.887331,0.426949,1.314622,-1.162758,-1.624486
1664545443.10059,-0.846381,1.886999,0.427425,1.303884,-1.161224,-1.612214
1664545443.13069,-0.836764,1.886141,0.428729,1.274738,-1.161224,-1.576932
1664545443.15039,-0.830686,1.88554,0.429671,1.253262,-1.15969,-1.552389
1664545443.17057,-0.823781,1.884951,0.430717,1.231787,-1.15969,-1.526311
1664545443.19053,-0.81701,1.88433,0.43169,1.211845,-1.158156,-1.503301
1664545443.21066,-0.809991,1.883672,0.432736,1.190369,-1.158156,-1.47569
1664545443.23056,-0.802734,1.883121,0.433802,1.168893,-1.158156,-1.449612
1664545443.25163,-0.795394,1.882457,0.434931,1.147418,-1.156622,-1.423534
1664545443.27052,-0.787929,1.881837,0.435987,1.122874,-1.155088,-1.397457
1664545443.2901,-0.780393,1.881242,0.437063,1.101398,-1.155088,-1.371379
1664545443.31043,-0.772814,1.880603,0.43815,1.078389,-1.155088,-1.343767
1664545443.33034,-0.765184,1.879957,0.439217,1.055379,-1.155088,-1.316156
1664545443.35049,-0.757585,1.879237,0.440283,1.032369,-1.153554,-1.288544
1664545443.37018,-0.749914,1.878554,0.441443,1.009359,-1.153554,-1.260932
1664545443.39004,-0.742149,1.877902,0.442612,0.984816,-1.15202,-1.233321
1664545443.41021,-0.734364,1.877144,0.443782,0.960272,-1.15202,-1.204175
1664545443.43027,-0.726393,1.876436,0.444963,0.935728,-1.150486,-1.175029
1664545443.45003,-0.718224,1.87576,0.446184,0.911185,-1.148952,-1.145884
1664545443.47019,-0.709911,1.874976,0.447375,0.886641,-1.148952,-1.116738
1664545443.49032,-0.70136,1.874212,0.448545,0.862097,-1.147418,-1.086058
1664545443.51002,-0.692653,1.87351,0.449818,0.83602,-1.147418,-1.055379
1664545443.53002,-0.683874,1.87274,0.451122,0.811476,-1.145884,-1.027767
1664545443.55026,-0.675032,1.871957,0.452365,0.785398,-1.145884,-0.995554
1664545443.57006,-0.66616,1.87118,0.45368,0.75932,-1.14435,-0.964874
1664545443.58973,-0.657246,1.870384,0.455025,0.733243,-1.14435,-0.934194
1664545443.61001,-0.648229,1.869607,0.456257,0.705631,-1.142816,-0.900447
1664545443.62974,-0.639015,1.868818,0.457676,0.681087,-1.142816,-0.869767
1664545443.64982,-0.629729,1.867997,0.459063,0.651942,-1.142816,-0.839087
1664545443.66985,-0.620308,1.867176,0.46043,0.62433,-1.141282,-0.80534
1664545443.69111,-0.610804,1.866349,0.461807,0.595185,-1.139748,-0.770058
1664545443.71107,-0.601227,1.865422,0.463246,0.569107,-1.138214,-0.739379
1664545443.72085,-0.596382,1.864952,0.463939,0.555301,-1.138214,-0.722505
1664545443.74139,-0.586754,1.864112,0.46544,0.529223,-1.13668,-0.690291
1664545443.76177,-0.577116,1.86321,0.466921,0.501612,-1.13668,-0.658078
1664545443.78097,-0.567394,1.862358,0.468329,0.472466,-1.13668,-0.62433
1664545443.80119,-0.557528,1.861444,0.469768,0.44332,-1.135146,-0.589049
1664545443.8214,-0.547548,1.86051,0.471217,0.415709,-1.133612,-0.553767
1664545443.85095,-0.532185,1.85915,0.473516,0.372757,-1.132078,-0.50468
1664545443.87044,-0.52177,1.858186,0.475068,0.342078,-1.132078,-0.467864
1664545443.8909,-0.511189,1.857239,0.476621,0.311398,-1.132078,-0.429515
1664545443.91089,-0.500692,1.8563,0.478236,0.280719,-1.130544,-0.397301
1664545443.93058,-0.490121,1.855266,0.479748,0.250039,-1.130544,-0.360485
1664545443.95062,-0.479479,1.854245,0.481322,0.220893,-1.127476,-0.32367
1664545443.97088,-0.468712,1.853192,0.482916,0.190214,-1.127476,-0.288388
1664545443.99078,-0.457821,1.852183,0.484521,0.159534,-1.125942,-0.250039
1664545444.01042,-0.446277,1.851156,0.486146,0.12732,-1.124408,-0.216291
1664545444.03081,-0.435686,1.850191,0.487751,0.096641,-1.124408,-0.177942
1664545444.0506,-0.423977,1.849157,0.489428,0.065961,-1.122874,-0.141126
1664545444.07051,-0.412755,1.848117,0.491115,0.033748,-1.122874,-0.102777
1664545444.09033,-0.401595,1.847059,0.492834,0.003068,-1.12134,-0.064427
1664545444.11078,-0.39031,1.846006,0.494511,-0.029146,-1.119806,-0.027612
1664545444.13049,-0.378964,1.844985,0.496178,-0.062893,-1.12134,0.010738
1664545444.15079,-0.367399,1.843913,0.497896,-0.093573,-1.12134,0.049087
1664545444.17034,-0.355701,1.842892,0.499584,-0.125786,-1.119806,0.087437
1664545444.19047,-0.343847,1.841771,0.501333,-0.158,-1.116738,0.124252
1664545444.21017,-0.332003,1.840662,0.503093,-0.18868,-1.115204,0.159534
1664545444.23074,-0.320108,1.839528,0.504884,-0.220893,-1.11367,0.199418
1664545444.25025,-0.30814,1.838463,0.506634,-0.251573,-1.11367,0.234699
1664545444.27063,-0.296069,1.837341,0.508435,-0.280719,-1.11367,0.271515
1664545444.29057,-0.283821,1.83627,0.510226,-0.311398,-1.112136,0.30833
1664545444.31037,-0.271512,1.835129,0.512049,-0.340544,-1.110602,0.343612
1664545444.33017,-0.259172,1.834002,0.513871,-0.374291,-1.109068,0.378893
1664545444.35012,-0.246872,1.832824,0.515662,-0.404971,-1.109068,0.415709
1664545444.37042,-0.234656,1.83169,0.517494,-0.434117,-1.107534,0.45099
1664545444.3902,-0.222502,1.830537,0.519327,-0.464796,-1.107534,0.484738
1664545444.41004,-0.210379,1.829403,0.521138,-0.493942,-1.106,0.521553
1664545444.43047,-0.198142,1.828225,0.52295,-0.524621,-1.106,0.556835
1664545444.45005,-0.185812,1.827073,0.524927,-0.552233,-1.104466,0.592117
1664545444.47011,-0.173502,1.825907,0.52677,-0.581379,-1.104466,0.62433
1664545444.49027,-0.161214,1.824754,0.528613,-0.610524,-1.102932,0.659612
1664545444.50999,-0.148977,1.823595,0.530414,-0.636602,-1.101398,0.693359
1664545444.5304,-0.136698,1.822449,0.532278,-0.665748,-1.099864,0.727107
1664545444.54107,-0.130528,1.82186,0.533189,-0.681087,-1.099864,0.745515
1664545444.56114,-0.118053,1.820694,0.535011,-0.710233,-1.09833,0.776194
1664545444.58087,-0.105505,1.819579,0.536833,-0.739379,-1.096796,0.808408
1664545444.61088,-0.086736,1.817881,0.539649,-0.777728,-1.09066,0.855961
1664545444.62123,-0.080514,1.817336,0.540591,-0.791534,-1.09066,0.871301
1664545444.64085,-0.068287,1.816196,0.542393,-0.819146,-1.09066,0.905049
1664545444.66117,-0.056164,1.815068,0.544204,-0.845223,-1.09066,0.937262
1664545444.68112,-0.044134,1.813915,0.546047,-0.872835,-1.09066,0.967942
1664545444.70062,-0.032176,1.812819,0.547869,-0.898913,-1.089126,0.998622
1664545444.7306,-0.014163,1.811165,0.550571,-0.938796,-1.089126,1.044641
1664545444.75084,-0.002288,1.810062,0.552342,-0.96334,-1.09066,1.073787
1664545444.77055,0.009493,1.808885,0.55406,-0.989418,-1.089126,1.104466
1664545444.79048,0.021151,1.807857,0.55582,-1.015495,-1.089126,1.135146
1664545444.81037,0.032767,1.806685,0.557549,-1.040039,-1.087592,1.164292
1664545444.83077,0.044507,1.805683,0.55934,-1.067651,-1.087592,1.194971
1664545444.85078,0.056361,1.804555,0.561059,-1.093728,-1.086058,1.227185
1664545444.87032,0.068318,1.803515,0.562788,-1.118272,-1.086058,1.25633
1664545444.89068,0.080193,1.8024,0.564547,-1.142816,-1.084524,1.28701
1664545444.91023,0.091891,1.80131,0.566328,-1.168893,-1.084524,1.31769
1664545444.93041,0.103424,1.800207,0.56813,-1.193437,-1.08299,1.346835
1664545444.95021,0.114812,1.799136,0.569921,-1.217981,-1.08299,1.375981
1664545444.97081,0.126635,1.798071,0.571701,-1.244058,-1.081457,1.405126
1664545444.99055,0.137858,1.796999,0.573461,-1.267068,-1.079923,1.432738
1664545445.01064,0.149049,1.795915,0.57519,-1.291612,-1.079923,1.461884
1664545445.03087,0.160137,1.794832,0.576909,-1.314622,-1.078389,1.489495
1664545445.06026,0.176536,1.793259,0.579487,-1.351437,-1.076855,1.530913
1664545445.07018,0.181981,1.792726,0.580294,-1.362175,-1.076855,1.544719
1664545445.09058,0.192821,1.791724,0.582013,-1.386719,-1.076855,1.57233
1664545445.11031,0.20365,1.790703,0.583731,-1.408194,-1.076855,1.599942
1664545445.13074,0.214572,1.789732,0.585439,-1.431204,-1.075321,1.624486
1664545445.15043,0.225535,1.788748,0.587127,-1.454214,-1.073787,1.650563
1664545445.17021,0.23653,1.787771,0.588825,-1.47569,-1.073787,1.678175
1664545445.19015,0.2474,1.786806,0.590543,-1.497165,-1.072253,1.702719
1664545445.21013,0.258074,1.785803,0.592189,-1.518641,-1.072253,1.728796
1664545445.23004,0.268551,1.784826,0.593784,-1.541651,-1.070719,1.75334
1664545445.25012,0.278914,1.783792,0.595357,-1.561592,-1.070719,1.777884
1664545445.27033,0.289101,1.782815,0.596941,-1.581534,-1.070719,1.802428
1664545445.29012,0.299175,1.781787,0.598536,-1.601476,-1.069185,1.826971
1664545445.31029,0.309186,1.78081,0.600078,-1.624486,-1.069185,1.849981
1664545445.33008,0.319135,1.779833,0.601683,-1.642893,-1.069185,1.874525
1664545445.35003,0.328949,1.778818,0.603308,-1.662835,-1.067651,1.896
1664545445.37002,0.33866,1.77784,0.604758,-1.682777,-1.067651,1.91901
1664545445.39023,0.348268,1.776857,0.606373,-1.701185,-1.067651,1.94202
1664545445.40987,0.357896,1.775917,0.607915,-1.719592,-1.066117,1.963495
